"","name","full_team","team","year","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","position_id","NFL_draft_year","NFL_draft_round","NFL_draft_rank","height_inches","weight_pounds","birthdate","forty_yd","three_cone","bench","broad_jump","combine_height","combine_weight","shuttle","vertical","game_starter"
"12947","Brandon Bostick","New York Jets","nyj",2016,16,0,1,"ankle",14,14,"TE",NA,NA,NA,75,245,"1989-05-03",NA,NA,NA,NA,NA,NA,NA,NA,1
"12949","Trent Brown","San Francisco 49ers","sfo",2016,NA,NA,NA,NA,NA,NA,"OL",2015,7,244,80,380,"1993-04-13",5.21,8.23,20,97,80,355,4.78,23.5,1
"12950","Michael Crabtree","Las Vegas Raiders","rai",2016,17,0,6,"ankle finger",11,17,"WR",2009,1,10,73,215,"1987-09-14",4.54,NA,NA,NA,73,215,NA,NA,1
"12952","Dontari Poe","Kansas City Chiefs","kan",2016,NA,NA,NA,NA,NA,NA,"DEF",2012,1,11,75,346,"1990-08-18",4.89,7.9,44,105,75,346,4.56,29.5,1
"12954","Julio Jones","Atlanta Falcons","atl",2016,19,2,3,"calf toe",3,14,"WR",2011,1,6,75,220,"1989-02-08",4.34,6.66,17,135,75,220,4.25,38.5,1
"13014","Trent Brown","San Francisco 49ers","sfo",2017,16,6,7,"concussion shoulder",8,16,"OL",2015,7,244,80,380,"1993-04-13",5.21,8.23,20,97,80,355,4.78,23.5,1
"13036","Quincy Wilson","Indianapolis Colts","clt",2017,16,4,4,"knee",3,10,"DEF",2017,2,46,74,193,"1996-08-16",4.54,6.86,14,118,73,211,4.02,32,1
"13037","Jabrill Peppers","Cleveland Browns","cle",2017,16,3,3,"toe knee",7,13,"DEF",2017,1,25,71,215,"1995-10-04",4.46,NA,19,128,71,213,NA,35.5,1
"13038","Garett Bolles","Denver Broncos","den",2017,16,0,1,"lowerleg",3,3,"OL",2017,1,20,77,300,"1992-05-27",4.95,7.29,NA,115,77,297,4.55,28,1
"13039","Michael Crabtree","Las Vegas Raiders","rai",2017,16,1,1,"chest",4,4,"WR",2009,1,10,73,215,"1987-09-14",4.54,NA,NA,NA,73,215,NA,NA,1
"13040","Reuben Foster","San Francisco 49ers","sfo",2017,16,6,8,"ankle ribs",2,9,"DEF",2017,1,31,73,228,"1994-04-04",NA,NA,NA,NA,72,229,NA,NA,1
"13043","Dontari Poe","Atlanta Falcons","atl",2017,NA,NA,NA,NA,NA,NA,"DEF",2012,1,11,75,346,"1990-08-18",4.89,7.9,44,105,75,346,4.56,29.5,1
"13044","Julio Jones","Atlanta Falcons","atl",2017,NA,NA,NA,NA,NA,NA,"WR",2011,1,6,75,220,"1989-02-08",4.34,6.66,17,135,75,220,4.25,38.5,1
"13108","Reuben Foster","San Francisco 49ers","sfo",2018,16,3,3,"hamstring",9,11,"DEF",2017,1,31,73,228,"1994-04-04",NA,NA,NA,NA,72,229,NA,NA,1
"13168","Julio Jones","Atlanta Falcons","atl",2018,16,0,1,"hip",15,15,"WR",2011,1,6,75,220,"1989-02-08",4.34,6.66,17,135,75,220,4.25,38.5,1
"13170","Jabrill Peppers","Cleveland Browns","cle",2018,16,0,1,"neck",15,15,"DEF",2017,1,25,71,215,"1995-10-04",4.46,NA,19,128,71,213,NA,35.5,1
"13171","Matt Dickerson","Tennessee Titans","oti",2018,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,77,292,"1995-11-09",NA,NA,NA,NA,NA,NA,NA,NA,0
"13173","Scott Simonson","New York Giants","nyg",2018,NA,NA,NA,NA,NA,NA,"TE",NA,NA,NA,77,255,"1992-04-13",NA,NA,NA,NA,NA,NA,NA,NA,0
"13175","Dontari Poe","Carolina Panthers","car",2018,NA,NA,NA,NA,NA,NA,"DEF",2012,1,11,75,346,"1990-08-18",4.89,7.9,44,105,75,346,4.56,29.5,1
"13176","Garett Bolles","Denver Broncos","den",2018,NA,NA,NA,NA,NA,NA,"OL",2017,1,20,77,300,"1992-05-27",4.95,7.29,NA,115,77,297,4.55,28,1
"13178","Michael Crabtree","Baltimore Ravens","rav",2018,NA,NA,NA,NA,NA,NA,"WR",2009,1,10,73,215,"1987-09-14",4.54,NA,NA,NA,73,215,NA,NA,1
"13179","Quincy Wilson","Indianapolis Colts","clt",2018,18,3,3,"concussion",3,5,"DEF",2017,2,46,74,193,"1996-08-16",4.54,6.86,14,118,73,211,4.02,32,0
"13182","Trent Brown","New England Patriots","nwe",2018,19,0,3,"ankle illness",8,10,"OL",2015,7,244,80,380,"1993-04-13",5.21,8.23,20,97,80,355,4.78,23.5,1
"13197","Matt Toeaina","Chicago Bears","chi",2009,16,3,3,"calf",7,9,"DEF",2007,6,187,74,301,"1984-10-09",5.11,0,26,0,74,307,0,0,0
"13221","Gary Gibson","Los Angeles Rams","ram",2009,16,11,11,"ankle/foot",6,16,"DEF",NA,NA,NA,75,285,"1982-05-05",NA,NA,NA,NA,NA,NA,NA,NA,1
"13238","Scott Starks","Jacksonville Jaguars","jax",2009,16,11,11,"groin hip hamstring",5,16,"DEF",2005,3,87,69,178,"1983-06-27",4.37,6.99,13,137,68,172,3.9,43,0
"13270","Jairus Byrd","Buffalo Bills","buf",2009,16,2,9,"hip groin undisclosed",5,16,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,1
"13281","Dave Tollefson","New York Giants","nyg",2009,16,0,1,"illness",5,5,"DEF",2006,7,253,76,260,"1982-07-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"13282","LaJuan Ramsey","Los Angeles Rams","ram",2009,16,0,2,"wrist",13,14,"DEF",2006,6,204,75,300,"1984-03-19",NA,NA,NA,NA,NA,NA,NA,NA,0
"13283","Tommy Kelly","Las Vegas Raiders","rai",2009,16,0,2,"rib shoulder",10,15,"DEF",NA,NA,NA,78,310,"1980-12-27",4.87,7.79,24,105,78,294,4.45,25,1
"13284","Michael Bennett","Los Angeles Chargers","sdg",2009,NA,NA,NA,NA,NA,NA,"RB",2001,1,27,69,205,"1978-08-13",4.38,0,13,130,69,207,0,39.5,0
"13285","Cornelius Griffin","Washington Football Team","was",2009,16,2,6,"thigh elbow knee shoulder",4,15,"DEF",2000,2,42,76,303,"1976-12-03",4.9,7.63,30,111,75,297,4.62,31,1
"13286","Joselio Hanson","Philadelphia Eagles","phi",2009,17,0,1,"served",13,13,"DEF",NA,NA,NA,69,180,"1981-08-13",NA,NA,NA,NA,NA,NA,NA,NA,0
"13386","Dave Tollefson","New York Giants","nyg",2010,16,2,3,"illness knee",8,16,"DEF",2006,7,253,76,260,"1982-07-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"13395","Lee Robinson","Denver Broncos","den",2010,16,1,1,"hamstring",16,16,"DEF",NA,NA,NA,74,245,"1987-04-23",4.71,7.57,24,113,74,249,4.67,32.5,0
"13399","Jairus Byrd","Buffalo Bills","buf",2010,16,0,2,"groin  thigh",1,7,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,1
"13400","Tommy Kelly","Las Vegas Raiders","rai",2010,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,78,310,"1980-12-27",4.87,7.79,24,105,78,294,4.45,25,1
"13401","Michael Bennett","Las Vegas Raiders","rai",2010,16,3,4,"hamstring",5,8,"RB",2001,1,27,69,205,"1978-08-13",4.38,0,13,130,69,207,0,39.5,0
"13403","Anthony Davis","San Francisco 49ers","sfo",2010,16,0,2,"ankle back",11,13,"OL",2010,1,11,77,323,"1989-10-11",5.36,8.17,21,99,77,323,4.97,33,1
"13404","Gary Gibson","Los Angeles Rams","ram",2010,16,0,2,"shoulder",5,6,"DEF",NA,NA,NA,75,285,"1982-05-05",NA,NA,NA,NA,NA,NA,NA,NA,1
"13405","Darryl Tapp","Philadelphia Eagles","phi",2010,NA,NA,NA,NA,NA,NA,"DEF",2006,2,63,73,270,"1984-09-13",4.83,7.31,27,109,74,252,4.48,33,0
"13406","Joselio Hanson","Philadelphia Eagles","phi",2010,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,69,180,"1981-08-13",NA,NA,NA,NA,NA,NA,NA,NA,0
"13408","Matt Toeaina","Chicago Bears","chi",2010,NA,NA,NA,NA,NA,NA,"DEF",2007,6,187,74,301,"1984-10-09",5.11,0,26,0,74,307,0,0,0
"13510","Jairus Byrd","Buffalo Bills","buf",2011,16,0,1,"shin",13,13,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,1
"13512","Joselio Hanson","Philadelphia Eagles","phi",2011,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,69,180,"1981-08-13",NA,NA,NA,NA,NA,NA,NA,NA,0
"13513","Matt Toeaina","Chicago Bears","chi",2011,16,4,5,"knee",6,10,"DEF",2007,6,187,74,301,"1984-10-09",5.11,0,26,0,74,307,0,0,1
"13514","Gary Gibson","Los Angeles Rams","ram",2011,16,0,1,"hip",9,9,"DEF",NA,NA,NA,75,285,"1982-05-05",NA,NA,NA,NA,NA,NA,NA,NA,0
"13516","Tommy Kelly","Las Vegas Raiders","rai",2011,16,0,4,"toe",12,15,"DEF",NA,NA,NA,78,310,"1980-12-27",4.87,7.79,24,105,78,294,4.45,25,1
"13520","Anthony Davis","San Francisco 49ers","sfo",2011,18,0,2,"ankle",11,12,"OL",2010,1,11,77,323,"1989-10-11",5.36,8.17,21,99,77,323,4.97,33,1
"13522","Dave Tollefson","New York Giants","nyg",2011,20,0,1,"knee",13,13,"DEF",2006,7,253,76,260,"1982-07-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"13630","Matt Toeaina","Chicago Bears","chi",2012,16,5,5,"back calf knee",9,16,"DEF",2007,6,187,74,301,"1984-10-09",5.11,0,26,0,74,307,0,0,1
"13652","Jairus Byrd","Buffalo Bills","buf",2012,16,0,9,"foot hip chest back shin ankle",3,16,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,1
"13653","Adrian Hamilton","Baltimore Ravens","rav",2012,20,1,1,"illness",18,18,"DEF",NA,NA,NA,74,246,"1987-11-29",NA,NA,NA,NA,NA,NA,NA,NA,0
"13654","L.J. Fort","Cleveland Browns","cle",2012,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,232,"1990-01-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"13655","Teddy Williams","Indianapolis Colts","clt",2012,17,1,3,"calf knee",11,17,"DEF",NA,NA,NA,73,210,"1988-07-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"13657","Gary Gibson","Tampa Bay Buccaneers","tam",2012,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,75,285,"1982-05-05",NA,NA,NA,NA,NA,NA,NA,NA,0
"13658","Dave Tollefson","Las Vegas Raiders","rai",2012,16,0,3,"shoulder",7,9,"DEF",2006,7,253,76,260,"1982-07-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"13659","Joselio Hanson","Las Vegas Raiders","rai",2012,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,69,180,"1981-08-13",NA,NA,NA,NA,NA,NA,NA,NA,0
"13660","Tommy Kelly","Las Vegas Raiders","rai",2012,16,0,3,"knee foot shoulder",4,7,"DEF",NA,NA,NA,78,310,"1980-12-27",4.87,7.79,24,105,78,294,4.45,25,1
"13662","Matt Kalil","Minnesota Vikings","min",2012,17,0,3,"back knee illness",8,15,"OL",2012,1,4,79,315,"1989-07-06",4.96,7.33,30,0,79,306,4.65,27,1
"13665","Anthony Davis","San Francisco 49ers","sfo",2012,19,0,1,"finger",12,12,"OL",2010,1,11,77,323,"1989-10-11",5.36,8.17,21,99,77,323,4.97,33,1
"13692","Tommy Kelly","New England Patriots","nwe",2013,18,13,13,"knee",6,18,"DEF",NA,NA,NA,78,310,"1980-12-27",4.87,7.79,24,105,78,294,4.45,25,1
"13731","Teddy Williams","Arizona Cardinals","crd",2013,16,6,6,"achilles",11,16,"DEF",NA,NA,NA,73,210,"1988-07-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"13734","Nick Toon","New Orleans Saints","nor",2013,18,0,1,"chest",1,1,"WR",2012,4,122,74,215,"1988-11-04",4.49,0,18,0,74,215,0,37.5,0
"13763","Terrance Williams","Dallas Cowboys","dal",2013,16,0,1,"hamstring",15,15,"WR",2013,3,74,74,210,"1989-09-08",4.52,7.01,11,119,74,208,4.32,32.5,1
"13764","Matt Kalil","Minnesota Vikings","min",2013,16,0,2,"back",6,7,"OL",2012,1,4,79,315,"1989-07-06",4.96,7.33,30,0,79,306,4.65,27,1
"13765","Jairus Byrd","Buffalo Bills","buf",2013,16,5,6,"foot",1,6,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,1
"13766","Gary Gibson","Tampa Bay Buccaneers","tam",2013,16,2,3,"back calf",4,14,"DEF",NA,NA,NA,75,285,"1982-05-05",NA,NA,NA,NA,NA,NA,NA,NA,0
"13767","Vince Williams","Pittsburgh Steelers","pit",2013,16,0,1,"concussion",9,9,"DEF",2013,6,206,73,233,"1989-12-27",NA,NA,NA,NA,NA,NA,NA,NA,1
"13771","Anthony Davis","San Francisco 49ers","sfo",2013,19,0,6,"shoulder",4,9,"OL",2010,1,11,77,323,"1989-10-11",5.36,8.17,21,99,77,323,4.97,33,1
"13793","Jairus Byrd","New Orleans Saints","nor",2014,16,12,12,"knee",5,16,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,1
"13825","L.J. Fort","Seattle Seahawks","sea",2014,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,232,"1990-01-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"13833","Teddy Williams","Chicago Bears","chi",2014,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,73,210,"1988-07-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"13874","Teddy Williams","Jacksonville Jaguars","jax",2014,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,73,210,"1988-07-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"13875","Blake Bortles","Jacksonville Jaguars","jax",2014,16,0,7,"wrist shoulder foot",10,16,"QB",2014,1,3,77,236,"1992-04-28",4.93,7.08,NA,115,77,232,4.21,32.5,1
"13876","Matt Kalil","Minnesota Vikings","min",2014,16,0,2,"knee",11,12,"OL",2012,1,4,79,315,"1989-07-06",4.96,7.33,30,0,79,306,4.65,27,1
"13878","Nick Toon","New Orleans Saints","nor",2014,NA,NA,NA,NA,NA,NA,"WR",2012,4,122,74,215,"1988-11-04",4.49,0,18,0,74,215,0,37.5,1
"13879","Justin Staples","Tennessee Titans","oti",2014,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,245,"1989-12-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"13881","Anthony Davis","San Francisco 49ers","sfo",2014,16,9,12,"hamstring knee knee/ankle  concussion",1,15,"OL",2010,1,11,77,323,"1989-10-11",5.36,8.17,21,99,77,323,4.97,33,1
"13883","Tommy Kelly","Arizona Cardinals","crd",2014,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,78,310,"1980-12-27",4.87,7.79,24,105,78,294,4.45,25,1
"13884","Vince Williams","Pittsburgh Steelers","pit",2014,17,0,1,"ankle",16,16,"DEF",2013,6,206,73,233,"1989-12-27",NA,NA,NA,NA,NA,NA,NA,NA,0
"13886","Darryl Tapp","Detroit Lions","det",2014,NA,NA,NA,NA,NA,NA,"DEF",2006,2,63,73,270,"1984-09-13",4.83,7.31,27,109,74,252,4.48,33,0
"13887","Terrance Williams","Dallas Cowboys","dal",2014,18,0,4,"back  finger",1,13,"WR",2013,3,74,74,210,"1989-09-08",4.52,7.01,11,119,74,208,4.32,32.5,1
"14003","Darius Jennings","Cleveland Browns","cle",2015,NA,NA,NA,NA,NA,NA,"WR",NA,NA,NA,70,180,"1992-06-28",NA,NA,NA,NA,NA,NA,NA,NA,1
"14005","Blake Bortles","Jacksonville Jaguars","jax",2015,16,0,1,"shoulder",6,6,"QB",2014,1,3,77,236,"1992-04-28",4.93,7.08,NA,115,77,232,4.21,32.5,1
"14006","Justin Staples","Tennessee Titans","oti",2015,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,245,"1989-12-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"14007","Terrance Williams","Dallas Cowboys","dal",2015,NA,NA,NA,NA,NA,NA,"WR",2013,3,74,74,210,"1989-09-08",4.52,7.01,11,119,74,208,4.32,32.5,1
"14008","Darryl Tapp","Detroit Lions","det",2015,16,0,1,"ankle",6,6,"DEF",2006,2,63,73,270,"1984-09-13",4.83,7.31,27,109,74,252,4.48,33,1
"14010","Jairus Byrd","New Orleans Saints","nor",2015,16,3,10,"knee",1,16,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,1
"14012","Nick Toon","Los Angeles Rams","ram",2015,NA,NA,NA,NA,NA,NA,"WR",2012,4,122,74,215,"1988-11-04",4.49,0,18,0,74,215,0,37.5,0
"14014","Matt Kalil","Minnesota Vikings","min",2015,17,0,3,"toe shin",10,16,"OL",2012,1,4,79,315,"1989-07-06",4.96,7.33,30,0,79,306,4.65,27,1
"14017","L.J. Fort","Pittsburgh Steelers","pit",2015,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,232,"1990-01-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"14018","Vince Williams","Pittsburgh Steelers","pit",2015,18,0,2,"illness hamstring",17,18,"DEF",2013,6,206,73,233,"1989-12-27",NA,NA,NA,NA,NA,NA,NA,NA,0
"14020","Markus Golden","Arizona Cardinals","crd",2015,18,1,4,"ankle knee knee",10,18,"OL",2015,2,58,75,260,"1991-03-13",4.9,NA,NA,NA,74,260,NA,NA,1
"14021","Teddy Williams","Carolina Panthers","car",2015,19,0,3,"groin  concussion illness",1,8,"DEF",NA,NA,NA,73,210,"1988-07-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"14032","Anthony Davis","San Francisco 49ers","sfo",2016,16,2,3,"related concussion",1,3,"OL",2010,1,11,77,323,"1989-10-11",5.36,8.17,21,99,77,323,4.97,33,0
"14041","Matt Kalil","Minnesota Vikings","min",2016,16,14,14,"hip",3,16,"OL",2012,1,4,79,315,"1989-07-06",4.96,7.33,30,0,79,306,4.65,27,1
"14070","Teddy Williams","Carolina Panthers","car",2016,16,10,10,"knee",7,16,"DEF",NA,NA,NA,73,210,"1988-07-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"14148","Darryl Tapp","New Orleans Saints","nor",2016,NA,NA,NA,NA,NA,NA,"DEF",2006,2,63,73,270,"1984-09-13",4.83,7.31,27,109,74,252,4.48,33,0
"14149","Jairus Byrd","New Orleans Saints","nor",2016,NA,NA,NA,NA,NA,NA,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,1
"14150","Blake Bortles","Jacksonville Jaguars","jax",2016,NA,NA,NA,NA,NA,NA,"QB",2014,1,3,77,236,"1992-04-28",4.93,7.08,NA,115,77,232,4.21,32.5,1
"14154","Justin Staples","Tennessee Titans","oti",2016,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,245,"1989-12-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"14155","Markus Golden","Arizona Cardinals","crd",2016,16,0,1,"hamstring",13,13,"OL",2015,2,58,75,260,"1991-03-13",4.9,NA,NA,NA,74,260,NA,NA,0
"14156","Dexter McCoil","Los Angeles Chargers","sdg",2016,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,220,"1991-09-05",NA,NA,NA,NA,NA,NA,NA,NA,0
"14159","L.J. Fort","Pittsburgh Steelers","pit",2016,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,232,"1990-01-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"14161","Terrance Williams","Dallas Cowboys","dal",2016,17,0,1,"shoulder",6,6,"WR",2013,3,74,74,210,"1989-09-08",4.52,7.01,11,119,74,208,4.32,32.5,1
"14162","Vince Williams","Pittsburgh Steelers","pit",2016,19,0,1,"shoulder",17,17,"DEF",2013,6,206,73,233,"1989-12-27",NA,NA,NA,NA,NA,NA,NA,NA,0
"14182","Dexter McCoil","Los Angeles Chargers","sdg",2017,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,220,"1991-09-05",NA,NA,NA,NA,NA,NA,NA,NA,0
"14190","Markus Golden","Arizona Cardinals","crd",2017,16,12,12,"knee",5,16,"OL",2015,2,58,75,260,"1991-03-13",4.9,NA,NA,NA,74,260,NA,NA,1
"14239","Darryl Tapp","Tampa Bay Buccaneers","tam",2017,NA,NA,NA,NA,NA,NA,"DEF",2006,2,63,73,270,"1984-09-13",4.83,7.31,27,109,74,252,4.48,33,0
"14281","Terrance Williams","Dallas Cowboys","dal",2017,16,0,2,"ankle",2,3,"WR",2013,3,74,74,210,"1989-09-08",4.52,7.01,11,119,74,208,4.32,32.5,0
"14285","Jamal Carter","Denver Broncos","den",2017,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,73,215,"1994-04-12",4.64,NA,19,122,73,218,NA,35,0
"14286","Dexter McCoil","San Francisco 49ers","sfo",2017,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,220,"1991-09-05",NA,NA,NA,NA,NA,NA,NA,NA,0
"14288","Jairus Byrd","Carolina Panthers","car",2017,NA,NA,NA,NA,NA,NA,"DEF",2009,2,42,72,205,"1986-10-07",4.68,0,0,0,70,207,0,0,0
"14289","Matt Kalil","Carolina Panthers","car",2017,17,0,2,"groin illness",5,17,"OL",2012,1,4,79,315,"1989-07-06",4.96,7.33,30,0,79,306,4.65,27,1
"14290","L.J. Fort","Pittsburgh Steelers","pit",2017,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,232,"1990-01-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"14291","Vince Williams","Pittsburgh Steelers","pit",2017,NA,NA,NA,NA,NA,NA,"DEF",2013,6,206,73,233,"1989-12-27",NA,NA,NA,NA,NA,NA,NA,NA,1
"14293","Blake Bortles","Jacksonville Jaguars","jax",2017,NA,NA,NA,NA,NA,NA,"QB",2014,1,3,77,236,"1992-04-28",4.93,7.08,NA,115,77,232,4.21,32.5,1
"14310","Terrance Williams","Dallas Cowboys","dal",2018,18,14,14,"foot",5,18,"WR",2013,3,74,74,210,"1989-09-08",4.52,7.01,11,119,74,208,4.32,32.5,1
"14366","Kamrin Moore","New York Giants","nyg",2018,NA,NA,NA,NA,NA,NA,"DEF",2018,6,189,71,203,"1996-10-01",NA,NA,NA,NA,71,200,NA,NA,0
"14370","Markus Golden","Arizona Cardinals","crd",2018,16,5,7,"knee  ankle",1,16,"OL",2015,2,58,75,260,"1991-03-13",4.9,NA,NA,NA,74,260,NA,NA,1
"14379","Vince Williams","Pittsburgh Steelers","pit",2018,16,2,2,"hamstring toe",5,16,"DEF",2013,6,206,73,233,"1989-12-27",NA,NA,NA,NA,NA,NA,NA,NA,1
"14380","Blake Bortles","Jacksonville Jaguars","jax",2018,NA,NA,NA,NA,NA,NA,"QB",2014,1,3,77,236,"1992-04-28",4.93,7.08,NA,115,77,232,4.21,32.5,1
"14381","L.J. Fort","Pittsburgh Steelers","pit",2018,16,1,1,"ankle",6,6,"DEF",NA,NA,NA,72,232,"1990-01-03",NA,NA,NA,NA,NA,NA,NA,NA,1
"14382","Sharif Finch","Tennessee Titans","oti",2018,16,1,1,"shoulder",15,15,"DEF",NA,NA,NA,76,250,"1995-10-01",NA,NA,NA,NA,NA,NA,NA,NA,0
"14383","Darius Jennings","Tennessee Titans","oti",2018,16,0,1,"knee",13,13,"WR",NA,NA,NA,70,180,"1992-06-28",NA,NA,NA,NA,NA,NA,NA,NA,0
"14384","Kyle Allen","Carolina Panthers","car",2018,NA,NA,NA,NA,NA,NA,"QB",NA,NA,NA,75,210,"1996-03-08",NA,NA,NA,NA,NA,NA,NA,NA,1
"14514","Jamal Lewis","Cleveland Browns","cle",2009,16,7,14,"neck hamstring wrist ankle concussion",2,16,"RB",2000,1,5,71,245,"1979-08-29",4.58,0,23,0,72,240,0,0,0
"14571","Raymond Ventrone","Cleveland Browns","cle",2009,16,1,3,"finger",14,16,"DEF",NA,NA,NA,70,200,"1982-10-21",NA,NA,NA,NA,NA,NA,NA,NA,0
"14572","Xavier Adibi","Houston Texans","htx",2009,16,0,1,"ankle",9,9,"DEF",2008,4,118,74,220,"1984-10-18",4.69,0,0,110,74,232,4.47,30,0
"14574","Jason Allen","Miami Dolphins","mia",2009,NA,NA,NA,NA,NA,NA,"DEF",2006,1,16,73,200,"1983-07-05",4.39,6.75,17,131,73,209,3.81,39.5,0
"14575","Greg Camarillo","Miami Dolphins","mia",2009,NA,NA,NA,NA,NA,NA,"WR",NA,NA,NA,74,200,"1982-04-18",NA,NA,NA,NA,NA,NA,NA,NA,1
"14576","Mario Henderson","Las Vegas Raiders","rai",2009,16,0,0,"",Inf,-Inf,"DEF",2007,3,91,78,302,"1984-10-29",5.11,7.6,20,109,78,302,4.87,28.5,1
"14577","Shane Lechler","Las Vegas Raiders","rai",2009,NA,NA,NA,NA,NA,NA,"P",2000,5,142,74,230,"1976-08-07",0,0,0,0,74,234,0,0,0
"14579","Steve Vallos","Seattle Seahawks","sea",2009,NA,NA,NA,NA,NA,NA,"OL",2007,7,232,75,297,"1983-12-28",NA,NA,NA,NA,NA,NA,NA,NA,0
"14580","Gerald McRath","Tennessee Titans","oti",2009,NA,NA,NA,NA,NA,NA,"DEF",2009,4,130,74,220,"1986-06-16",4.49,7.24,19,123,74,231,4.35,34,1
"14581","Jonathan Wilhite","New England Patriots","nwe",2009,17,1,2,"groin illness",4,8,"DEF",2008,4,129,69,183,"1984-02-23",4.38,0,20,119,69,185,0,33.5,0
"14583","Quentin Jammer","Los Angeles Chargers","sdg",2009,17,0,4,"head hamstring toe knee",9,15,"DEF",2002,1,5,72,204,"1979-06-19",4.49,0,18,124,72,204,0,36,1
"14586","Roman Harper","New Orleans Saints","nor",2009,19,0,2,"hamstring",2,3,"DEF",2006,2,43,73,205,"1982-12-11",4.5,0,19,0,72,198,0,0,1
"14587","Chris Reis","New Orleans Saints","nor",2009,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,73,215,"1983-09-19",NA,NA,NA,NA,NA,NA,NA,NA,0
"14615","Alvin Bowen","Jacksonville Jaguars","jax",2010,NA,NA,NA,NA,NA,NA,"DEF",2008,5,147,73,220,"1983-12-24",4.79,7.21,15,119,73,223,4.3,34,0
"14621","Chris Reis","New Orleans Saints","nor",2010,17,13,13,"shoulder",5,17,"DEF",NA,NA,NA,73,215,"1983-09-19",NA,NA,NA,NA,NA,NA,NA,NA,0
"14664","Jason Allen","Miami Dolphins","mia",2010,NA,NA,NA,NA,NA,NA,"DEF",2006,1,16,73,200,"1983-07-05",4.39,6.75,17,131,73,209,3.81,39.5,0
"14677","Jonathan Wilhite","New England Patriots","nwe",2010,17,8,8,"hip",10,17,"DEF",2008,4,129,69,183,"1984-02-23",4.38,0,20,119,69,185,0,33.5,0
"14741","Steve Vallos","Cleveland Browns","cle",2010,NA,NA,NA,NA,NA,NA,"OL",2007,7,232,75,297,"1983-12-28",NA,NA,NA,NA,NA,NA,NA,NA,0
"14742","Raymond Ventrone","Cleveland Browns","cle",2010,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,70,200,"1982-10-21",NA,NA,NA,NA,NA,NA,NA,NA,0
"14743","Xavier Adibi","Houston Texans","htx",2010,16,5,10,"hamstring",4,14,"DEF",2008,4,118,74,220,"1984-10-18",4.69,0,0,110,74,232,4.47,30,0
